country_code	city_name	street_name	osm_count
AU	Orange	Racecourse Road	4
AU	Orange	Hughes Street	4
AU	Orange	Huntley Road	4
AU	Orange	Cargo Road	4
AU	Orange	Pippin Way	4
AU	Orange	Scarborough Street	4
AU	Orange	Joseph Drive	4
AU	Orange	Clearview Crescent	4
AU	Orange	Frost Street	3
AU	Orange	Glendale Crescent	3
AU	Orange	Adina Crescent	3
AU	Orange	Sunny South Crescent	3
AU	Orange	Caroline Street	3
AU	Orange	Isaac Drive	3
AU	Orange	Jonathon Road	3
AU	Orange	Taloumbi Place	3
AU	Orange	Neals Lane	3
AU	Orange	Sophie Drive	3
AU	Orange	Mirral Way	3
CA	Toronto	Yonge Street	291
CA	Toronto	Bathurst Street	249
CA	Toronto	Bayview Avenue	246
CA	Toronto	Lawrence Avenue West	219
CA	Toronto	Keele Street	198
CA	Toronto	Victoria Park Avenue	192
CA	Toronto	Dufferin Street	183
CA	Toronto	Don Mills Road	180
CA	Toronto	Eglinton Avenue West	175
CA	Toronto	Eglinton Avenue East	171
CA	Toronto	Wilson Avenue	163
CA	Toronto	Leslie Street	162
CA	Toronto	Avenue Road	161
CA	Toronto	Jane Street	157
CA	Toronto	Lawrence Avenue East	154
CA	Toronto	Bloor Street West	149
CA	Toronto	Sheppard Avenue West	145
CA	Toronto	Lake Shore Boulevard West	141
CA	Toronto	Sheppard Avenue East	138
CA	Toronto	Danforth Avenue	131
CA	Toronto	Don Valley Parkway	129
CA	Toronto	York Mills Road	129
CA	Toronto	Highway 401 Collector	126
CA	Toronto	St. Clair Avenue West	118
CA	Toronto	Finch Avenue West	117
CA	Toronto	Warden Avenue	93
CA	Toronto	Mount Pleasant Road	92
CA	Toronto	Dundas Street West	83
CA	Toronto	Gerrard Street East	81
CA	Toronto	Davenport Road	80
CA	Toronto	Bay Street	78
CA	Toronto	Allen Road	77
CA	Toronto	Highway 401 Express	74
CA	Toronto	Weston Road	73
CA	Toronto	Dundas Street East	70
CA	Toronto	Spadina Avenue	66
CA	Toronto	St Clair Avenue East	66
CA	Toronto	Gardiner Expressway	63
CA	Toronto	O'Connor Drive	62
CA	Toronto	King Street West	58
CA	Toronto	Finch Avenue East	58
CA	Toronto	Pharmacy Avenue	57
CA	Toronto	Lake Shore Boulevard East	55
CA	Toronto	Dupont Street	55
CA	Toronto	The Donway West	53
CA	Toronto	Woodbine Avenue	50
CA	Toronto	Black Creek Drive	50
CA	Toronto	College Street	48
CA	Toronto	Trethewey Drive	48
CA	Toronto	Eastern Avenue	46
CA	Toronto	Lansdowne Avenue	46
CA	Toronto	Millwood Road	43
CA	Toronto	Oriole Parkway	42
CA	Toronto	The Donway East	42
CA	Toronto	Caledonia Road	41
CA	Toronto	Beecroft Road	41
CA	Toronto	Queen Street West	40
CA	Toronto	Church Street	39
CA	Toronto	Queen Street East	39
CA	Toronto	University Avenue	38
CA	Toronto	Bloor Street East	37
CA	Toronto	Rogers Road	37
CA	Toronto	Queens Quay West	37
CA	Toronto	Spadina Road	36
CA	Toronto	Front Street West	35
CA	Toronto	Fort York Boulevard	34
CA	Toronto	Annette Street	34
CA	Toronto	Commissioners Street	33
CA	Toronto	Cherry Street	33
CA	Toronto	Glencairn Avenue	32
CA	Toronto	Kingston Road	32
CA	Toronto	Highway 400	32
CA	Toronto	Wynford Drive	31
CA	Toronto	Vaughan Road	31
CA	Toronto	The Queensway	31
CA	Toronto	Overlea Boulevard	30
CA	Toronto	Broadview Avenue	29
CA	Toronto	Adelaide Street West	29
CA	Toronto	Sherbourne Street	29
CA	Toronto	Strachan Avenue	29
CA	Toronto	Ellesmere Road	29
CA	Toronto	Harbord Street	28
CA	Toronto	Shaw Street	28
CA	Toronto	Windermere Avenue	28
CA	Toronto	Front Street East	28
CA	Toronto	Wilson Heights Boulevard	27
CA	Toronto	King Street East	27
CA	Toronto	Roncesvalles Avenue	26
CA	Toronto	Laird Drive	26
CA	Toronto	Jarvis Street	26
CA	Toronto	Shuter Street	26
CA	Toronto	Gladstone Avenue	25
CA	Toronto	Oakwood Avenue	25
CA	Toronto	Yorkdale Road	25
CA	Toronto	Christie Street	24
CA	Toronto	Marlee Avenue	24
CA	Toronto	Bremner Boulevard	24
CA	Toronto	Duplex Avenue	24
CA	Toronto	Chaplin Crescent	24
CA	Toronto	Doris Avenue	24
CA	Montréal	Boulevard Cavendish	268
CA	Montréal	Rue Saint-Jacques	196
CA	Montréal	Rue Sherbrooke Ouest	186
CA	Montréal	Chemin de la Côte-des-Neiges	181
CA	Montréal	Rue Notre-Dame Ouest	180
CA	Montréal	Boulevard Newman	177
CA	Montréal	Boulevard Décarie	145
CA	Montréal	Chemin de la Côte-Saint-Luc	126
CA	Montréal	Avenue Atwater	123
CA	Montréal	Boulevard de l'Île-des-Soeurs	119
CA	Montréal	Rue Wellington	119
CA	Montréal	Boulevard De La Vérendrye	113
CA	Montréal	Boulevard René-Lévesque Ouest	110
CA	Montréal	Autoroute 15	92
CA	Montréal	Rue Saint-Patrick	91
CA	Montréal	Boulevard De Maisonneuve Ouest	89
CA	Montréal	Autoroute Ville-Marie	87
CA	Montréal	Boulevard de la Côte-Vertu	87
CA	Montréal	Boulevard Angrignon	84
CA	Montréal	Chemin de la Côte-de-Liesse	82
CA	Montréal	Chemin Queen Mary	82
CA	Montréal	Avenue Victoria	82
CA	Montréal	Avenue Dollard	78
CA	Montréal	Rue Jean-Talon Ouest	77
CA	Montréal	Route Transcanadienne	75
CA	Montréal	Autoroute Bonaventure	70
CA	Montréal	Rue Saint-Antoine Ouest	69
CA	Montréal	Chemin de la Côte-Sainte-Catherine	65
CA	Montréal	Avenue des Pins Ouest	63
CA	Montréal	Autoroute du Souvenir	61
CA	Montréal	Avenue Fielding	60
CA	Montréal	Boulevard Shevchenko	58
CA	Montréal	Autoroute Décarie	57
CA	Montréal	Rue Bridge	57
CA	Montréal	Rue Sainte-Catherine Ouest	56
CA	Montréal	Rue Berri	54
CA	Montréal	Boulevard Champlain	54
CA	Montréal	Rue Jolicoeur	53
CA	Montréal	Rue Peel	53
CA	Montréal	Boulevard de Sainte-Anne-de-Bellevue	51
CA	Montréal	Avenue du Parc	49
CA	Montréal	Boulevard LaSalle	48
CA	Montréal	Boulevard Robert-Bourassa	48
CA	Montréal	Montée de Liesse	47
CA	Montréal	Avenue Girouard	47
CA	Montréal	Rue Saint-Urbain	46
CA	Montréal	Boulevard Montréal-Toronto	45
CA	Montréal	Boulevard René-Lévesque Est	44
CA	Montréal	Rue Saint-Rémi	44
CA	Montréal	Boulevard René-Lévesque	43
CA	Montréal	Rue Guy	41
CA	Montréal	Rue de la Montagne	41
CA	Montréal	Boulevard Alexis-Nihon	38
CA	Montréal	Place du Commerce	37
CA	Montréal	Rue Saint-Denis	36
CA	Montréal	Chemin de la Côte-Saint-Antoine	36
CA	Montréal	Boulevard Thimens	35
CA	Montréal	Boulevard des Trinitaires	35
CA	Montréal	Chemin Upper Lachine	35
CA	Montréal	Boulevard des Tanneries	35
CA	Montréal	Rue Saint-Hubert	34
CA	Montréal	Boulevard Gaétan-Laberge	34
CA	Montréal	Rue Ontario Est	34
CA	Montréal	Avenue Notre-Dame-de-Grâce	34
CA	Montréal	Rue Sherbrooke Est	33
CA	Montréal	Chemin des Moulins	33
CA	Montréal	Rue Laurendeau	33
CA	Montréal	Boulevard Bishop-Power	33
CA	Montréal	Avenue Westminster	31
CA	Montréal	Avenue Van Horne	31
CA	Montréal	Rue Charlevoix	31
CA	Montréal	Rue Lapierre	31
CA	Montréal	Rue Cordner	30
CA	Montréal	Rue William	29
CA	Montréal	Avenue Decelles	28
CA	Montréal	Boulevard du Saint-Laurent	27
CA	Montréal	Avenue du Docteur-Penfield	27
CA	Montréal	Chemin Kildare	27
CA	Montréal	Chemin du Golf	27
CA	Montréal	Avenue Cedar	26
CA	Montréal	Rue Victoria	26
CA	Montréal	Autoroute Félix-Leclerc	25
CA	Montréal	Rue West Broadway	24
CA	Montréal	Rue Griffith	24
CA	Montréal	Boulevard Dr.-Frederik-Philips	24
CA	Montréal	Avenue de Monkland	24
CA	Montréal	Rue Allard	24
CA	Montréal	Boulevard Dorchester Ouest	23
CA	Montréal	1re Avenue	23
CA	Montréal	Rue Rachel Est	23
CA	Montréal	The Boulevard	22
CA	Montréal	Avenue Mountain Sights	22
CA	Montréal	Rue Galt	22
CA	Montréal	Chemin de la Pointe-Nord	22
CA	Montréal	Rue de la Commune Ouest	22
CA	Montréal	Autoroute de la Côte-de-Liesse	22
CA	Montréal	Rue de La Gauchetière Ouest	21
CA	Montréal	Avenue Papineau	21
CA	Montréal	Boulevard Monk	21
CA	Montréal	Rue Jean-Milot	21
CA	Calgary	17 Avenue SW	146
CA	Calgary	16 Avenue NW	132
CA	Calgary	32 Avenue NE	120
CA	Calgary	36 Street NE	108
CA	Calgary	Blackfoot Trail SE	106
CA	Calgary	14 Street SW	106
CA	Calgary	Bow Trail SW	102
CA	Calgary	Crowchild Trail NW	102
CA	Calgary	17 Avenue SE	97
CA	Calgary	Richmond Road SW	97
CA	Calgary	Barlow Trail SE	87
CA	Calgary	Elbow Drive SW	85
CA	Calgary	14 Street NW	81
CA	Calgary	Southland Drive SW	81
CA	Calgary	Macleod Trail S	78
CA	Calgary	69 Street SW	78
CA	Calgary	McKnight Boulevard NE	77
CA	Calgary	4 Street NE	75
CA	Calgary	Bowness Road NW	74
CA	Calgary	85 Street SW	73
CA	Calgary	Shaganappi Trail NW	72
CA	Calgary	Heritage Drive SE	70
CA	Calgary	Crowchild Trail SW	69
CA	Calgary	16 Avenue NE	69
CA	Calgary	Centre Street N	69
CA	Calgary	John Laurie Boulevard NW	69
CA	Calgary	Glenmore Trail SW	69
CA	Calgary	36 Street SE	68
CA	Calgary	4 Street SW	67
CA	Calgary	Barlow Trail NE	67
CA	Calgary	52 Street SE	65
CA	Calgary	Old Banff Coach Road SW	63
CA	Calgary	32 Avenue NW	62
CA	Calgary	52 Street NE	62
CA	Calgary	8 Street SW	59
CA	Calgary	40 Avenue NW	58
CA	Calgary	5 Street SW	56
CA	Calgary	9 Avenue SE	55
CA	Calgary	Sarcee Trail SW	55
CA	Calgary	10 Street NW	53
CA	Calgary	Edmonton Trail NE	53
CA	Calgary	Heritage Drive SW	52
CA	Calgary	24 Avenue NW	52
CA	Calgary	11 Street SE	52
CA	Calgary	64 Avenue NE	52
CA	Calgary	4 Street NW	51
CA	Calgary	90 Avenue SW	50
CA	Calgary	10 Avenue SW	50
CA	Calgary	Ogden Road SE	48
CA	Calgary	Memorial Drive NW	46
CA	Calgary	Macleod Trail SW	45
CA	Calgary	Glenmore Trail SE	45
CA	Calgary	37 Street SW	45
CA	Calgary	19 Street NW	44
CA	Calgary	50 Avenue SE	44
CA	Calgary	53 Street NW	42
CA	Calgary	Deerfoot Trail SE	42
CA	Calgary	Deerfoot Trail NE	41
CA	Calgary	24 Street SW	40
CA	Calgary	University Drive NW	39
CA	Calgary	11 Street NE	38
CA	Calgary	Stoney Trail SW	38
CA	Calgary	1 Street SW	37
CA	Calgary	12 Avenue SW	37
CA	Calgary	Edgemont Boulevard NW	37
CA	Calgary	33 Avenue SW	37
CA	Calgary	9 Avenue SW	37
CA	Calgary	19 Street NE	36
CA	Calgary	50 Avenue SW	36
CA	Calgary	34 Avenue SW	36
CA	Calgary	28 Street SE	36
CA	Calgary	Strathcona Drive SW	36
CA	Calgary	18 Street SE	35
CA	Calgary	29 Street NW	34
CA	Calgary	10 Street SW	34
CA	Calgary	Memorial Drive NE	34
CA	Calgary	Peigan Trail SE	34
CA	Calgary	26 Avenue SW	33
CA	Calgary	26 Avenue SE	32
CA	Calgary	25 Avenue SE	31
CA	Calgary	16 Street SW	31
CA	Calgary	26 Street SE	31
CA	Calgary	Memorial Drive SE	31
CA	Calgary	Sarcee Trail NW	31
CA	Calgary	Sirocco Drive SW	31
CA	Calgary	58 Avenue SE	30
CA	Calgary	5 Avenue NW	30
CA	Calgary	Southland Drive SE	30
CA	Calgary	4 Street SE	29
CA	Calgary	Memorial Drive E	29
CA	Calgary	26 Avenue NE	29
CA	Calgary	McCall Way NE	29
CA	Calgary	Northmount Drive NW	28
CA	Calgary	Spiller Road SE	28
CA	Calgary	14 Avenue SW	28
CA	Calgary	6 Street SW	28
CA	Calgary	5 Avenue SW	28
CA	Calgary	Dalhousie Drive NW	28
CA	Calgary	13 Avenue NW	27
CA	Calgary	58 Avenue SW	27
CA	Ottawa	Highway 417	185
CA	Ottawa	Montréal Road	162
CA	Ottawa	St-Laurent Boulevard	139
CA	Ottawa	Ogilvie Road	127
CA	Ottawa	Riverside Drive	120
CA	Ottawa	Carling Avenue	108
CA	Ottawa	Boulevard des Allumettières	103
CA	Ottawa	Bank Street	95
CA	Ottawa	Innes Road	95
CA	Ottawa	Bronson Avenue	81
CA	Ottawa	promenade Vanier Parkway	71
CA	Ottawa	Heron Road	69
CA	Ottawa	Blair Road	67
CA	Ottawa	Wellington Street	62
CA	Ottawa	Cyrville Road	57
CA	Ottawa	Colonel By Drive	52
CA	Ottawa	Boulevard Alexandre-Taché	50
CA	Ottawa	Kichi Zībī Mīkan	49
CA	Ottawa	King Edward Avenue	49
CA	Ottawa	Elgin Street	49
CA	Ottawa	McArthur Avenue	49
CA	Ottawa	Industrial Avenue	48
CA	Ottawa	Coventry Road	47
CA	Ottawa	Island Park Drive	45
CA	Ottawa	Queen Elizabeth Driveway	45
CA	Ottawa	Sussex Drive	43
CA	Ottawa	St. Patrick Street	43
CA	Ottawa	Main Street	43
CA	Ottawa	Boulevard du Plateau	40
CA	Ottawa	Boulevard Saint-Raymond	40
CA	Ottawa	Donald Street	40
CA	Ottawa	Boulevard Maisonneuve	39
CA	Ottawa	Booth Street	39
CA	Ottawa	Smyth Road	38
CA	Ottawa	Scott Street	36
CA	Ottawa	Rideau Street	36
CA	Ottawa	Prince Of Wales Drive	36
CA	Ottawa	Rue Laurier	35
CA	Ottawa	Chemin d'Aylmer	35
CA	Ottawa	Kirkwood Avenue	35
CA	Ottawa	Somerset Street West	35
CA	Ottawa	Albert Street	35
CA	Ottawa	Tremblay Road	35
CA	Ottawa	Boulevard Montclair	34
CA	Ottawa	Parkdale Avenue	34
CA	Ottawa	Boulevard des Grives	32
CA	Ottawa	Gladstone Avenue	32
CA	Ottawa	O'Connor Street	32
CA	Ottawa	Aviation Parkway	31
CA	Ottawa	Lees Avenue	31
CA	Ottawa	Chemin Vanier	30
CA	Ottawa	Autoroute de la Gatineau	30
CA	Ottawa	Belfast Road	30
CA	Ottawa	Cummings Avenue	28
CA	Ottawa	Regional Road 174	28
CA	Ottawa	University Drive	27
CA	Ottawa	Alta Vista Drive	27
CA	Ottawa	Autoroute Guy-Lafleur	26
CA	Ottawa	Rue de l'Atmosphère	25
CA	Ottawa	Churchill Avenue North	24
CA	Ottawa	Nicholas Street	24
CA	Ottawa	Rue Montcalm	23
CA	Ottawa	Holland Avenue	23
CA	Ottawa	Boulevard Sacré-Coeur	23
CA	Ottawa	Boulevard Fournier	22
CA	Ottawa	Boulevard de la Carrière	22
CA	Ottawa	Meadowbrook Road	22
CA	Ottawa	Ring Road	22
CA	Ottawa	Boulevard de Lucerne	21
CA	Ottawa	Preston Street	21
CA	Ottawa	Boulevard Saint-Joseph	20
CA	Ottawa	Percy Street	20
CA	Ottawa	Metcalfe Street	20
CA	Ottawa	Merivale Road	19
CA	Ottawa	Richmond Road	19
CA	Ottawa	Boulevard de l'Amérique-Française	19
CA	Ottawa	Laurier Avenue West	18
CA	Ottawa	Byron Avenue	18
CA	Ottawa	Cumberland Street	17
CA	Ottawa	Bay Street	17
CA	Ottawa	Queen Street	17
CA	Ottawa	Cobourg Street	17
CA	Ottawa	Greenfield Avenue	17
CA	Ottawa	Lyon Street North	16
CA	Ottawa	Sunnyside Avenue	16
CA	Ottawa	Riverdale Avenue	16
CA	Ottawa	Catherine Street	15
CA	Ottawa	Laurier Avenue East	15
CA	Ottawa	Lola Street	15
CA	Ottawa	Bathgate Drive	15
CA	Ottawa	Eastvale Drive	15
CA	Ottawa	Den Haag Drive	15
CA	Ottawa	Tunney's Pasture Driveway	15
CA	Ottawa	Rue Saint-Rédempteur	14
CA	Ottawa	Kent Street	14
CA	Ottawa	Boulevard Louise-Campagna	14
CA	Ottawa	Wellington Street West	14
CA	Ottawa	Clarence Street	14
CA	Ottawa	North River Road	14
CA	Ottawa	Shefford Road	14
CA	Edmonton	137 Avenue NW	237
CA	Edmonton	50 Street NW	208
CA	Edmonton	118 Avenue NW	199
CA	Edmonton	97 Street NW	183
CA	Edmonton	Yellowhead Trail NW	183
CA	Edmonton	75 Street NW	166
CA	Edmonton	111 Avenue NW	154
CA	Edmonton	109 Street NW	142
CA	Edmonton	106 Street NW	128
CA	Edmonton	66 Street NW	123
CA	Edmonton	149 Street NW	121
CA	Edmonton	82 Street NW	118
CA	Edmonton	Whitemud Drive NW	116
CA	Edmonton	107 Avenue NW	116
CA	Edmonton	Broadmoor Boulevard	112
CA	Edmonton	127 Street NW	106
CA	Edmonton	170 Street NW	105
CA	Edmonton	153 Avenue NW	103
CA	Edmonton	111 Street NW	101
CA	Edmonton	34 Avenue NW	101
CA	Edmonton	142 Street NW	99
CA	Edmonton	91 Street NW	99
CA	Edmonton	156 Street NW	98
CA	Edmonton	104 Avenue NW	96
CA	Edmonton	106 Avenue NW	92
CA	Edmonton	51 Avenue NW	90
CA	Edmonton	99 Street NW	89
CA	Edmonton	Jasper Avenue NW	86
CA	Edmonton	98 Avenue NW	85
CA	Edmonton	Fort Road NW	84
CA	Edmonton	101 Street NW	83
CA	Edmonton	83 Street NW	76
CA	Edmonton	Stony Plain Road NW	75
CA	Edmonton	114 Street NW	72
CA	Edmonton	87 Avenue NW	72
CA	Edmonton	105 Street NW	71
CA	Edmonton	76 Avenue NW	70
CA	Edmonton	104 Street NW	69
CA	Edmonton	82 Avenue NW	68
CA	Edmonton	116 Street NW	68
CA	Edmonton	34 Street NW	68
CA	Edmonton	Kingsway NW	68
CA	Edmonton	95 Street NW	67
CA	Edmonton	17 Street NW	67
CA	Edmonton	119 Street NW	65
CA	Edmonton	Calgary Trail NW	65
CA	Edmonton	95 Avenue NW	65
CA	Edmonton	85 Street NW	63
CA	Edmonton	144 Avenue NW	63
CA	Edmonton	Baseline Road	63
CA	Edmonton	Manning Drive NW	60
CA	Edmonton	130 Avenue NW	60
CA	Edmonton	93 Street NW	59
CA	Edmonton	167 Avenue NW	59
CA	Edmonton	100 Street NW	58
CA	Edmonton	113 Street NW	57
CA	Edmonton	86 Street NW	57
CA	Edmonton	87 Street NW	57
CA	Edmonton	132 Avenue NW	57
CA	Edmonton	108 Street NW	56
CA	Edmonton	110 Street NW	56
CA	Edmonton	112 Avenue NW	55
CA	Edmonton	Groat Road NW	55
CA	Edmonton	124 Street NW	55
CA	Edmonton	100 Avenue NW	54
CA	Edmonton	40 Avenue NW	53
CA	Edmonton	92 Street NW	53
CA	Edmonton	103 Avenue NW	53
CA	Edmonton	112 Street NW	53
CA	Edmonton	St. Albert Trail NW	52
CA	Edmonton	102 Avenue NW	51
CA	Edmonton	158 Avenue NW	51
CA	Edmonton	Saskatchewan Drive NW	50
CA	Edmonton	101 Avenue NW	49
CA	Edmonton	63 Avenue NW	49
CA	Edmonton	129 Avenue NW	49
CA	Edmonton	97 Avenue NW	48
CA	Edmonton	107 Street NW	48
CA	Edmonton	89 Street NW	48
CA	Edmonton	127 Avenue NW	47
CA	Edmonton	Gateway Boulevard NW	47
CA	Edmonton	Castle Downs Road NW	47
CA	Edmonton	90 Avenue NW	46
CA	Edmonton	96 Street NW	46
CA	Edmonton	90 Street NW	46
CA	Edmonton	38 Avenue NW	46
CA	Edmonton	Roper Road NW	46
CA	Edmonton	135 Street NW	46
CA	Edmonton	Victoria Trail NW	45
CA	Edmonton	109 Avenue NW	45
CA	Edmonton	122 Avenue NW	45
CA	Edmonton	114 Avenue NW	44
CA	Edmonton	73 Street NW	44
CA	Edmonton	117 Street NW	43
CA	Edmonton	Wayne Gretzky Drive NW	43
CA	Edmonton	102 Street NW	43
CA	Edmonton	105 Avenue NW	43
CA	Edmonton	81 Street NW	43
CA	Edmonton	139 Street NW	43
CA	Edmonton	157 Avenue NW	43
CA	Winnipeg	Portage Avenue	268
CA	Winnipeg	Main Street	166
CA	Winnipeg	Pembina Highway	157
CA	Winnipeg	Boulevard Lagimodière Boulevard	153
CA	Winnipeg	Saint Mary's Road	146
CA	Winnipeg	McPhillips Street	140
CA	Winnipeg	Abinojii Mikanah	128
CA	Winnipeg	Kenaston Boulevard	124
CA	Winnipeg	Waverley Street	112
CA	Winnipeg	Plessis Road	102
CA	Winnipeg	Grant Avenue	98
CA	Winnipeg	McGillivray Boulevard	88
CA	Winnipeg	Inkster Boulevard	88
CA	Winnipeg	Notre Dame Avenue	86
CA	Winnipeg	Saint Anne's Road	82
CA	Winnipeg	Chemin Dugald Road	73
CA	Winnipeg	King Edward Street	64
CA	Winnipeg	Taylor Avenue	64
CA	Winnipeg	Keewatin Street	64
CA	Winnipeg	Rue Archibald Street	59
CA	Winnipeg	Henderson Highway	59
CA	Winnipeg	Scurfield Boulevard	59
CA	Winnipeg	Fermor Avenue	58
CA	Winnipeg	Ness Avenue	55
CA	Winnipeg	Saint James Street	53
CA	Winnipeg	Sterling Lyon Parkway	53
CA	Winnipeg	Regent Avenue West	52
CA	Winnipeg	Rue Dakota Street	52
CA	Winnipeg	Roblin Boulevard	52
CA	Winnipeg	Chief Peguis Trail	51
CA	Winnipeg	Sturgeon Road	50
CA	Winnipeg	Jefferson Avenue	50
CA	Winnipeg	Leila Avenue	49
CA	Winnipeg	Logan Avenue	49
CA	Winnipeg	Gateway Road	45
CA	Winnipeg	Saint Matthews Avenue	44
CA	Winnipeg	Warde Avenue	44
CA	Winnipeg	Brookside Boulevard	43
CA	Winnipeg	Burrows Avenue	43
CA	Winnipeg	Osborne Street	42
CA	Winnipeg	Wellington Avenue	42
CA	Winnipeg	Century Street	41
CA	Winnipeg	Wellington Crescent	40
CA	Winnipeg	Moray Street	40
CA	Winnipeg	Corydon Avenue	39
CA	Winnipeg	Ellice Avenue	39
CA	Winnipeg	Salter Street	38
CA	Winnipeg	Meadowood Drive	37
CA	Winnipeg	Lindenwood Drive East	35
CA	Winnipeg	Wilkes Avenue	33
CA	Winnipeg	Nairn Avenue	32
CA	Winnipeg	Chancellor Matheson Road	32
CA	Winnipeg	Aldgate Road	32
CA	Winnipeg	Broadway	31
CA	Winnipeg	University Crescent	31
CA	Winnipeg	Shorehill Drive	31
CA	Winnipeg	Watt Street	30
CA	Winnipeg	Selkirk Avenue	30
CA	Winnipeg	Boulevard Provencher Boulevard	29
CA	Winnipeg	Concordia Avenue	29
CA	Winnipeg	Bison Drive	29
CA	Winnipeg	Avenue Taché Avenue	28
CA	Winnipeg	Arlington Street	28
CA	Winnipeg	Chancellor Drive	28
CA	Winnipeg	Saskatchewan Avenue	28
CA	Winnipeg	Panet Road	28
CA	Winnipeg	Lindenwood Drive West	28
CA	Winnipeg	John Forsyth Road	28
CA	Winnipeg	Waterfront Drive	27
CA	Winnipeg	Sherbrook Street	27
CA	Winnipeg	Templeton Avenue	27
CA	Winnipeg	Higgins Avenue	26
CA	Winnipeg	Silver Avenue	26
CA	Winnipeg	Donald Street	25
CA	Winnipeg	Disraeli Freeway	25
CA	Winnipeg	Promenade Dunkirk Drive	25
CA	Winnipeg	Grassie Boulevard	25
CA	Winnipeg	Lakewood Boulevard	25
CA	Winnipeg	Autumnwood Drive	24
CA	Winnipeg	William R. Clement Parkway	23
CA	Winnipeg	Shaftesbury Boulevard	23
CA	Winnipeg	Daly Street South	23
CA	Winnipeg	Empress Street	23
CA	Winnipeg	De La Seigneurie Boulevard	23
CA	Winnipeg	Academy Road	22
CA	Winnipeg	Oak Point Highway	22
CA	Winnipeg	Molson Street	22
CA	Winnipeg	Columbia Drive	22
CA	Winnipeg	Tuxedo Avenue	21
CA	Winnipeg	Alexander Avenue	21
CA	Winnipeg	Sinclair Street	21
CA	Winnipeg	River Road	21
CA	Winnipeg	Balmoral Street	20
CA	Winnipeg	Grosvenor Avenue	20
CA	Winnipeg	Cottonwood Road	20
CA	Winnipeg	McGregor Street	20
CA	Winnipeg	Pipeline Road	20
CA	Winnipeg	Markham Road	20
CA	Winnipeg	Churchill Drive	20
CA	Winnipeg	Sage Creek Boulevard	20
CA	Mississauga	Erin Mills Parkway	238
CA	Mississauga	Hurontario Street	214
CA	Mississauga	Winston Churchill Boulevard	208
CA	Mississauga	Dundas Street West	201
CA	Mississauga	Britannia Road West	187
CA	Mississauga	Burnhamthorpe Road West	177
CA	Mississauga	Mavis Road	174
CA	Mississauga	Eglinton Avenue West	164
CA	Mississauga	Mississauga Road	157
CA	Mississauga	Glen Erin Drive	152
CA	Mississauga	Cawthra Road	135
CA	Mississauga	Highway 403	120
CA	Mississauga	Creditview Road	116
CA	Mississauga	Tenth Line West	114
CA	Mississauga	Bristol Road West	97
CA	Mississauga	Lakeshore Road West	87
CA	Mississauga	Ninth Line	86
CA	Mississauga	Confederation Parkway	82
CA	Mississauga	Thomas Street	78
CA	Mississauga	Lakeshore Road East	74
CA	Mississauga	Kennedy Road	70
CA	Mississauga	Southdown Road	69
CA	Mississauga	McLaughlin Road	68
CA	Mississauga	Derry Road West	66
CA	Mississauga	Queen Elizabeth Way	64
CA	Mississauga	Dundas Street East	61
CA	Mississauga	Rathburn Road West	61
CA	Mississauga	Central Parkway West	60
CA	Mississauga	Central Parkway East	60
CA	Mississauga	The Collegeway	60
CA	Mississauga	Erin Centre Boulevard	59
CA	Mississauga	Highway 401 Collector	55
CA	Mississauga	Eglinton Avenue East	55
CA	Mississauga	Burnhamthorpe Road East	54
CA	Mississauga	Folkway Drive	54
CA	Mississauga	Trelawny Circle	52
CA	Mississauga	Argentia Road	50
CA	Mississauga	Terry Fox Way	47
CA	Mississauga	Truscott Drive	47
CA	Mississauga	Ridgeway Drive	43
CA	Mississauga	Highway 401 Express	42
CA	Mississauga	Queensway East	41
CA	Mississauga	Rathburn Road East	37
CA	Mississauga	Mississauga Valley Boulevard	37
CA	Mississauga	Battleford Road	37
CA	Mississauga	Aquitaine Avenue	37
CA	Mississauga	Millcreek Drive	35
CA	Mississauga	Matheson Boulevard West	35
CA	Mississauga	Highway 407	32
CA	Mississauga	The Credit Woodlands	32
CA	Mississauga	Courtneypark Drive West	31
CA	Mississauga	Indian Road	30
CA	Mississauga	Erindale Station Road	30
CA	Mississauga	Credit Valley Road	30
CA	Mississauga	Queensway West	29
CA	Mississauga	Cantay Road	29
CA	Mississauga	Montevideo Road	29
CA	Mississauga	Council Ring Road	28
CA	Mississauga	Matheson Boulevard East	28
CA	Mississauga	Snow Goose Lanes	27
CA	Mississauga	South Sheridan Way	26
CA	Mississauga	Ceremonial Drive	26
CA	Mississauga	South Millway	25
CA	Mississauga	Robert Speck Parkway	25
CA	Mississauga	City Centre Drive	25
CA	Mississauga	Centre View Drive	24
CA	Mississauga	Hillcrest Avenue	24
CA	Mississauga	Paisley Boulevard West	24
CA	Mississauga	Duke of York Boulevard	23
CA	Mississauga	South Service Road	22
CA	Mississauga	Tomken Road	22
CA	Mississauga	Edwards Boulevard	20
CA	Mississauga	Sawmill Valley Drive	20
CA	Mississauga	Mockingbird Lanes	20
CA	Mississauga	Winston Park Drive	19
CA	Mississauga	Meadowvale Town Centre Circle	19
CA	Mississauga	White Clover Way	19
CA	Mississauga	McBride Avenue	19
CA	Mississauga	Meyerside Drive	19
CA	Mississauga	Bloor Street	18
CA	Mississauga	Laird Road	18
CA	Mississauga	Heatherleigh Avenue	18
CA	Mississauga	Royal Windsor Drive	18
CA	Mississauga	North Service Road	17
