Adult/Yakyuuken		0
Rhythm, puzzle	Puzzle	0
Adult/Cards games	Card Game	0
Maze game	Arcade	0
Action-adventure, Expansion	Action-Adventure	0
Simulation, Sport	Simulation	0
Shoot 'em up, strategy, role-playing	Role-Playing	0
4Xreal-time strategy	Real-Time Strategy	0
Collectible cardturn-based strategy	Turn-Based Strategy	0
1st-person adventure	Adventure	0
Educational, action	Educational	0
Sports, Combat flight simulator	Flight & Space Sim	0
Music, puzzle	Puzzle	0
Action & Adventure, Puzzle	Puzzle	0
epic film		0
Actionmaze	Action	0
Action roguelite	Roguelike	0
Stealth adventure	Stealth	0
Quiz game	Trivia	0
Platform-brawler, Party	Beat 'em up	0
Turn-based Strategy	Turn-Based Strategy	0
nu metal		0
Role-playing, Roguelike, Collectible card game	Roguelike	0
Roguelike role-playing game	Roguelike	0
electropop		0
flight	Flight & Space Sim	0
Beat 'em up, action	Beat 'em up	0
Simulator - Training	Simulation	0
Adventure, survival	Survival	0
Board game - Cluedo	Board Game	0
Strategy, turn-based tactics	Tactics	0
Action - Timing / Maze	Arcade	0
zombie apocalyptic video game		0
Adventure/Platform	Platformer	0
wargame	Strategy	0
Twin-stick Shooter	Shooter	0
Platform, action	Platformer	0
Financial		0
Beat 'em upfighting	Beat 'em up	0
Rogueliteshoot 'em up	Roguelike	0
Retro action-adventure, metroidvania	Platformer	0
Motion controlled		0
Hack and slash, roguelite	Roguelike	0
historical fiction		0
Tactics role-playing	Role-Playing	0
Hack and Slash	Action RPG	0
Vertical shooter / Obstacle avoiding	Shoot 'em up	0
Simulation, strategy	Strategy	0
Action-platform, tower defense	Platformer	0
Adult/Break-out	Arcade	0
Strategy, Time management	Strategy	0
Fighting - Martial arts	Fighting	0
lyric poetry		0
Dungeon crawlerarena brawler	Action RPG	0
Action, simulation	Simulation	0
Puzzle, turn-based	Puzzle	0
Simulation/Strategy/Wargame	Strategy	0
Board game - Othello	Board Game	0
Action, survival horror, Stealth	Horror	0
Sports/Boating	Sports	0
Metroidvaniaplatform	Platformer	0
Cinematic platformer	Platformer	0
2Dplatform	Platformer	0
Song & Rhythm	Rhythm	0
Grand strategy wargame	Strategy	0
Simulation/Racing	Simulation	0
First-person roguelike, Dungeon crawler	Roguelike	0
Strategy, Deck Building	Strategy	0
Puzzle, action, Third-person	Puzzle	0
Action/Strategy/Platform	Platformer	0
First-person shooter, Mecha	First-Person Shooter	0
Action-adventuredungeon crawlroguelike	Roguelike	0
Educational / Puzzle	Puzzle	0
ActionRole-playing	Action RPG	0
Sports, Sports management	Management	0
Doodling		0
Action role-playingsurvival	Action RPG	0
Strategy, Turn-based tactics	Tactics	0
Adventureart game	Adventure	0
Strategy, simulation	Strategy	0
PlatformActon	Platformer	0
Multiplayer fighting, Stealth	Fighting	0
Roguelike horror FPS	Roguelike	0
Turn-based tactical role-playing	Tactical RPG	0
Action-adventureplatformmetroidvania	Platformer	0
First-person shooter, action-adventure	First-Person Shooter	0
Environmental puzzle	Puzzle	0
Turn-based roguelike	Roguelike	0
strategy game	Strategy	0
economics		0
Vehicular Sandbox	Action-Adventure	0
Mech-combatshooter	Shooter	0
Action / Vertical scroller	Action	0
Tactical role-playing, strategy	Tactical RPG	0
Sports (Olympic)	Sports	0
Vehicular combataction-adventure	Vehicular Combat	0
Side-scrolling video game	Platformer	0
Arena shooter, deck building	Shooter	0
industrial music	Rhythm	0
BrawlerParty	Beat 'em up	0
Space Shooter	Shoot 'em up	0
Shooter, Arena	Shooter	0
Dungeon crawl	Action RPG	0
Card game - Poker	Card Game	0
Walking Simulator	Simulation	0
Action, Hack & slash	Action	0
Action / Fixed shooter / Vehicular combat - Bike	Shoot 'em up	0
Side-scrolling action, Metroidvania	Platformer	0
Puzzlerole-playing	Role-Playing	0
Real-time strategy, Tower-defense	Real-Time Strategy	0
Adventure, Platform	Platformer	0
Air combat simulation	Simulation	0
3D brawler	Beat 'em up	0
Snake	Arcade	0
Asymmetric Multiplayer		0
Roguelike tactical RPG	Roguelike	0
Board game, role-playing	Role-Playing	0
Roguelite twin-stick shooter	Roguelike	0
Actionpuzzlestrategy	Puzzle	0
Grand strategy wargame, action RPG, Turn-based strategy	Action RPG	0
Board game - Reversi	Board Game	0
Shoot-'em-up - Vertical	Shoot 'em up	0
Open worldsurvival	Survival	0
Open world, puzzle	Puzzle	0
Action & adventure, platformer	Platformer	0
Adventure, simulation	Simulation	0
Party game, Fighting	Fighting	0
Third-person shooter, open world	Third-Person Shooter	0
Adventure/Action	Adventure	0
space Western		0
Adventurereal-time strategy	Real-Time Strategy	0
German-style board game	Board Game	0
Isometric maze	Arcade	0
Puzzle-platformer, Horror	Puzzle	0
Metroidvaniaplatformer	Platformer	0
video game music	Rhythm	0
Actionthird-person shooter	Third-Person Shooter	0
First-person shooter, roguelike	Roguelike	0
Action-adventure, puzzle, platformer	Puzzle	0
soul		0
Action/Shoot-'em-up	Shoot 'em up	0
Run & gun	Shoot 'em up	0
Life Sim, Puzzle	Puzzle	0
music of Japan	Rhythm	0
Strategy video game	Strategy	0
Strategy, tactics	Tactics	0
Racing, maze	Arcade	0
Role-playing shooter	Role-Playing	0
Action role-playingstealth	Action RPG	0
Shougi	Board Game	0
MMO Sandbox	Role-Playing	0
Multiplayer platform arena	Platformer	0
Endless runner, action	Arcade	0
Survival, strategy	Strategy	0
Racing Mission, open world	Action-Adventure	0
Role-playingboard game	Role-Playing	0
Eurodance	Rhythm	0
shooting gallery game	Shooter	0
Arcade puzzle	Puzzle	0
Education	Educational	0
Platformeraction	Platformer	0
Arena brawler	Beat 'em up	0
Dating sim, mahjong game	Visual Novel	0
Action Puzzler	Puzzle	0
Simulation, survival	Simulation	0
Run-and-gun	Shoot 'em up	0
Battle royaleFirst-person shooter	First-Person Shooter	0
Action, open world	Action-Adventure	0
Role Playing gameAdventure	Role-Playing	0
Platformer, Physics puzzler	Puzzle	0
Dungeon crawlerroguelike	Roguelike	0
Hack and slash, role-playing	Role-Playing	0
Adventureinteractive drama	Interactive Fiction	0
Sport games/One-on-one fighting	Fighting	0
Base building	Management	0
Arcadeplatform	Platformer	0
Party game, artillery	Party	0
Action & Adventure, Fighting	Fighting	0
Visual novelSports	Visual Novel	0
Platformer, Sports	Platformer	0
nautical fiction		0
Platform, racing	Platformer	0
Puzzle, brain training	Puzzle	0
Exergame	Party	0
Platformer / Puzzle - Math	Puzzle	0
solitaire	Card Game	0
Action-adventure, Metroidvania	Platformer	0
Fishingsimulation	Simulation	0
graphic arts		0
FightingBeat 'em up	Beat 'em up	0
advergame		0
First-person shooter, Sandbox	First-Person Shooter	0
6DOF Shooter	Shooter	0
biographical film		0
Casino games - Slots	Card Game	0
Co-op twin-stick shooter	Shooter	0
Top Down Shooter, Action role-playing	Action RPG	0
Action-puzzlerrhythm-based	Puzzle	0
Visual novelpuzzlerhythm	Visual Novel	0
Action-platformer, Retro	Platformer	0
Puzzle Platform	Puzzle	0
Adventure, Role-Playing (RPG)	Role-Playing	0
Casual strategy, tower defense	Strategy	0
Puzzle, adventure	Puzzle	0
power metal		0
Platformerpuzzleaction	Puzzle	0
sports manager video game	Sports	0
Roguelite shooter	Roguelike	0
Platformer, Construction and management simulation	Platformer	0
Action, Adventure, Role-playing	Role-Playing	0
Adventure, RPG	Role-Playing	0
Karaoke, music	Rhythm	0
Sports, strategy	Strategy	0
Strategystealth	Strategy	0
Asymmetrical multiplayer horror	Horror	0
Adventureaction	Adventure	0
Actiontower defense	Strategy	0
RTS, action-adventure	Real-Time Strategy	0
Idle	Puzzle	0
Otome gameAction	Visual Novel	0
Dungeon crawlerhack and slash	Action RPG	0
Raising simulation, rhythm	Simulation	0
Afrobeats		0
Arcadeparty	Arcade	0
surf music	Rhythm	0
Survival roguelite	Roguelike	0
Miscellaneous		0
Maze shooter	Shooter	0
Simulationaction	Simulation	0
Action-adventure, Puzzle	Puzzle	0
Action-adventure, beat 'em up, Platform	Beat 'em up	0
Action/Snake/nibbles	Arcade	0
Strategyturn-based tactics	Tactics	0
Educational, music	Rhythm	0
Arcade, Classics	Compilation	0
Action-adventure, puzzle	Puzzle	0
Vehicular combatstrategy	Strategy	0
Action role-playing, roguelite, retro	Roguelike	0
Beat 'em upPlatformer	Beat 'em up	0
Wave shooter	Shooter	0
Board gamecasual	Board Game	0
fantasy television program		0
Third-person shooterlooter shooter	Third-Person Shooter	0
Adventure/action	Adventure	0
Scrolling platform	Platformer	0
Action role-playingsoulslike	Action RPG	0
Side-Scrolling Hack and slash Roguelike	Roguelike	0
Action / Variety	Action	0
Open world, survival	Survival	0
Adventureplatformpinball	Platformer	0
Action-adventure, third-person	Action-Adventure	0
Shooter - Lightgun	Shooter	0
Roguelike tactical role-playing	Roguelike	0
massively multiplayer online first-person shooter	Role-Playing	0
neo-noir video game		0
Card game - Klaverjas	Card Game	0
educational television	Educational	0
Survival, Puzzle	Puzzle	0
soft rock		0
Card & boardstrategy	Strategy	0
Arena Platform Shooter	Shooter	0
Third-person shooter, hack and slash	Third-Person Shooter	0
Side-scroller / Action	Action	0
Battle RoyaleFirst-person hero shooter	Shooter	0
Sidescroller	Platformer	0
Action-adventure, beat 'em up	Beat 'em up	0
ActionFightingLocal Multiplayer	Fighting	0
Action-adventuresurvival horroropen world	Horror	0
UniqueCasualSimulation	Simulation	0
Strategyboard game	Strategy	0
Family, motion controlled		0
Cards	Card Game	0
Racing / Simulator	Simulation	0
Sports - Rugby	Sports	0
Sports, (Olympic)	Sports	0
programming game		0
Action Game	Action	0
Roguelike action RPG	Roguelike	0
Card battle / Adult	Card Game	0
Sci-fi combat flight sim	Flight & Space Sim	0
Survival, tactical role-playing	Tactical RPG	0
Adventure / Adult	Adventure	0
Action, shooter	Shooter	0
Variety/Fortune telling		0
Construction and management	Management	0
ActionPlatform	Platformer	0
First-person shooterrail shootermotion-controlled	First-Person Shooter	0
Hack n' slash	Action RPG	0
Fighting, Shoot 'em up	Shoot 'em up	0
Scrolling shooter, bullet hell	Shoot 'em up	0
Action adventure	Action-Adventure	0
Roguelite Stealth/Survival	Roguelike	0
Simulation, Survival	Simulation	0
First-person shooterdungeon crawl	Action RPG	0
Third-person shooter, Fighting	Third-Person Shooter	0
Shoot 'em uprun and gun	Shoot 'em up	0
Strategy & ARole-playing	Role-Playing	0
Musicrhythmsports	Rhythm	0
cooking simulation video game	Simulation	0
Simulator - Fishing	Simulation	0
Platformer / Puzzle - Action puzzle	Puzzle	0
Multiple		0
Open worldaction-adventure	Action-Adventure	0
Third-person shooter, Expansion	Third-Person Shooter	0
Action-adventuresimulation	Simulation	0
Retro action-adventure	Compilation	0
scrolling	Shoot 'em up	0
Puzzleactionadventure	Puzzle	0
Racing, Adventure	Racing	0
Action, platform, retro	Platformer	0
Christian video game		0
Jidaigeki		0
Driving, Simulation	Simulation	0
Shoot em' up	Shoot 'em up	0
Action-adventurePlatform	Platformer	0
Party, Sports	Party	0
gunki monogatari		0
Platform, beat 'em up	Beat 'em up	0
Management simulation	Management	0
Action role-playing, Simulation	Action RPG	0
Puzzle Platform, survival horror, adult	Puzzle	0
FightingAction	Fighting	0
Arcade flight sim, roguelite	Roguelike	0
glam metal		0
Car combat	Vehicular Combat	0
Shooter, Survival	Shooter	0
Action, Puzzle	Puzzle	0
All		0
Top-down shooter, roguelike	Roguelike	0
Game creation system		0
Survival horror, third-person shooter	Third-Person Shooter	0
Open world	Action-Adventure	0
Space Combat Simulator	Flight & Space Sim	0
Dating Sim	Visual Novel	0
AdventureSimulation	Simulation	0
Platform, Retro	Platformer	0
2D platform, action	Platformer	0
Crafting, game creator	Simulation	0
interpreter		0
Action role-playing game	Action RPG	0
Action, Educational	Educational	0
Assorted		0
Real-time strategy, top-down shooter	Shooter	0
Dance	Rhythm	0
First-person shooterthird-person shooter	First-Person Shooter	0
Brawler, retro	Beat 'em up	0
ActionSurvival	Survival	0
Adventureinteractive fiction	Interactive Fiction	0
helicopter simulation game	Simulation	0
Action role-playingmech-combat	Action RPG	0
Puzzle-platformer, adventure	Puzzle	0
Roguelite Shoot-em-up	Roguelike	0
Racing, Sport	Sports	0
genre painting		0
epistle		0
Racing/Sports	Sports	0
Puzzle video game	Puzzle	0
ActionSimulation	Simulation	0
Survival, Management	Management	0
Strategysimulationsurvival	Strategy	0
emergent gameplay		0
Multiplayer arena shoot 'em up	Shoot 'em up	0
miniature golf	Sports	0
Christmas carol		0
Action, Family	Action	0
Roguelike, survival	Roguelike	0
Adventureracing	Racing	0
Japanese role-playing, dungeon crawler	Role-Playing	0
Third-person shooter, rail shooter	Third-Person Shooter	0
Board game - Scrabble	Board Game	0
Multi-directional	Shoot 'em up	0
Shoot 'Em Up	Shoot 'em up	0
Vertical Shooter - Commando	Shoot 'em up	0
Strategyparty	Strategy	0
Maze / Obstacle avoiding	Arcade	0
Platformer, Walking simulator	Platformer	0
fantasy manga		0
Adventure, stealth	Stealth	0
Rhythmmotion controlled	Rhythm	0
RPG / First-person maze	Role-Playing	0
Shooter, Sports	Shooter	0
productivity		0
Platformer, hack and slash, action-adventure, third-person	Action RPG	0
Action role-playingdungeon crawl	Action RPG	0
Racing adventure	Racing	0
Co-op strategy-sim	Strategy	0
Action-Adventure, Platformer	Platformer	0
Platformer, Adventure	Platformer	0
Platformerpuzzleside-scroller	Puzzle	0
Construct / Manage Sim, expansion	Simulation	0
Side scrolling shooter	Shoot 'em up	0
Top Down Racing	Racing	0
military education and training	Educational	0
Side-scrolling action, run 'n gun	Shoot 'em up	0
Action-adventure, Family	Action-Adventure	0
Roguelikeactionplatformer	Roguelike	0
children and youth program		0
Sports - Skiing	Sports	0
progressive rock		0
splatter film		0
Strategy, management	Strategy	0
4X Strategy	Strategy	0
Roguelite Metroidvania	Platformer	0
Family		0
Casino / Slot	Card Game	0
Fighting, Physics	Fighting	0
PlatformerHack and slashAction	Action RPG	0
history		0
Arcade-puzzler	Puzzle	0
Platform, Adventure	Platformer	0
Educational, Music	Rhythm	0
Adventure, Role-playing, Farming	Role-Playing	0
Real-time strategy, action	Real-Time Strategy	0
Investigation	Adventure	0
Roguelike shooter	Roguelike	0
Sports - Kendo	Sports	0
Real-time tacticspuzzle	Puzzle	0
Simulation adventure	Simulation	0
Shoot em up, Retro	Shoot 'em up	0
First person puzzle game	Puzzle	0
Card battler, role-playing	Role-Playing	0
shooter	Shooter	0
Party shooter	Shooter	0
Roguelike space simulation	Roguelike	0
Action role-playing, ARPG	Action RPG	0
Role-playing, Retro, JRPG	Role-Playing	0
parody		0
Educationaladventure	Educational	0
Run and gunshooter	Shoot 'em up	0
Isometric platformer / Puzzle	Puzzle	0
Shoot-'em-up - Vertical, Adult	Shoot 'em up	0
action-adventureplatform	Platformer	0
Space trading and combat gameRole-playing	Role-Playing	0
Third-person shooteradventure	Third-Person Shooter	0
Music/Rhythm, Sports	Rhythm	0
Side scrolling action	Action	0
Stealth, action role-playing	Action RPG	0
Action sidescroller, sandbox	Action-Adventure	0
PlatformAction-adventure	Platformer	0
Board game - Gomoku	Board Game	0
preschool		0
Shooter - Light-gun / Maze	Shooter	0
Platform, run and gun	Shoot 'em up	0
cyberpunk video game		0
Action-adventure, Platformer, Third-person shooter	Third-Person Shooter	0
first-person adventure	Adventure	0
Infinite Runner	Arcade	0
Top-down co-op shooter	Shooter	0
Cooperative action-puzzler	Puzzle	0
Board game - 3D tic-tac-toe	Board Game	0
2D arena fighter	Fighting	0
Vehicular combat - Bike	Vehicular Combat	0
Vehicular Sandbox, Simulation	Simulation	0
Strategyaction	Strategy	0
2D fighter, platform	Platformer	0
Side-scrolling retro action	Compilation	0
Role-playingreal-time strategy	Role-Playing	0
Card, Fighting	Fighting	0
Tank & Mecha Sim, Third-person shooter	Third-Person Shooter	0
samurai cinema		0
Platformaction role-playing	Action RPG	0
Tactical horror roguelike	Roguelike	0
K-pop		0
3D platform, art	Platformer	0
light gun	Shooter	0
Strategy, Tower Defense	Strategy	0
